hafta_baslangic,urun_adi,urun_kod,fiyat,lag_1h,lag_4h,lag_8h,lag_12h,lag_24h,roll4_ort,roll8_ort,roll12_ort,roll4_std,momentum_pct,trend_4_12,volatilite,hedef_haftalik,konya_sic,konya_yagis,antalya_don_lag1,sic_fark,dolar_kuru,yil,hafta_no,ay,hafta_sin,hafta_cos,lojistik
2026-02-24,altin çilek (paket),2,175.0,175.0,250.0,250.0,0.0,52.5,175.0,250.0,250.0,0.0,0.0,0.0,0.0,175.0,1.7285714285714284,6.8,0.0,-8.857142857142858,41.29092649516124,2026,9,2,0.8854560256532099,0.4647231720437686,94.96913093887083
2026-03-03,altin çilek (paket),2,175.0,175.0,175.0,250.0,0.0,52.5,175.0,175.0,250.0,0.0,0.0,0.0,0.0,175.0,3.814285714285714,2.0,0.0,-8.957142857142857,41.12997727105141,2026,10,3,0.9350162426854148,0.35460488704253557,94.59894772341823
2026-03-10,altin çilek (paket),2,175.0,175.0,175.0,250.0,0.0,52.5,175.0,175.0,250.0,0.0,0.0,0.0,0.0,175.0,6.828571428571428,0.7,0.0,-6.9142857142857155,41.231527724521406,2026,11,3,0.970941817426052,0.23931566428755804,94.83251376639923
2026-03-17,altin çilek (paket),2,175.0,175.0,175.0,250.0,0.0,52.5,175.0,175.0,175.0,0.0,0.0,0.0,0.0,175.0,7.671428571428572,32.8,0.0,-5.5,41.363376832675435,2026,12,3,0.992708874098054,0.120536680255323,95.1357667151535
2026-03-24,altin çilek (paket),2,175.0,175.0,175.0,250.0,0.0,52.5,175.0,175.0,175.0,0.0,0.0,0.0,0.0,175.0,7.171428571428572,26.5,0.0,-5.714285714285714,41.55287355822609,2026,13,3,1.0,-1.6081226496766366e-16,95.57160918392
2026-03-31,altin çilek (paket),2,175.0,175.0,175.0,175.0,0.0,52.5,175.0,175.0,175.0,0.0,0.0,0.0,0.0,175.0,9.014285714285714,15.9,0.0,-4.728571428571428,41.52031394823906,2026,14,3,0.992708874098054,-0.12053668025532288,95.49672208094982
2026-04-07,altin çilek (paket),2,175.0,175.0,175.0,175.0,0.0,52.5,175.0,175.0,175.0,0.0,0.0,0.0,0.0,125.0,7.057142857142857,12.4,0.0,-6.828571428571428,41.8723456787334,2026,15,4,0.9709418174260521,-0.2393156642875575,96.30639506108682
2026-04-14,altin çilek (paket),2,125.0,175.0,175.0,175.0,0.0,52.5,175.0,175.0,175.0,0.0,0.0,0.0,0.0,125.0,11.271428571428572,16.3,0.0,-6.042857142857143,41.84016413944995,2026,16,4,0.9350162426854148,-0.35460488704253545,96.23237752073489
2024-01-09,ananas,3,52.5,52.5,175.0,175.0,0.0,52.5,175.0,175.0,175.0,0.0,0.0,0.0,0.0,52.5,2.3000000000000003,14.8,0.0,-8.071428571428571,30.121813285897705,2024,2,1,0.23931566428755774,0.970941817426052,69.28017055756472
2024-01-16,ananas,3,52.5,52.5,175.0,175.0,0.0,52.5,52.5,175.0,175.0,0.0,0.0,0.0,0.0,52.5,6.3428571428571425,18.1,0.0,-7.142857142857143,30.164676741659175,2024,3,1,0.3546048870425356,0.9350162426854148,69.3787565058161
2024-01-23,ananas,3,52.5,52.5,175.0,175.0,0.0,52.5,52.5,175.0,175.0,0.0,0.0,0.0,0.0,56.25,-0.6857142857142857,1.2000000000000002,0.0,-10.414285714285715,30.368781076513326,2024,4,1,0.4647231720437685,0.8854560256532099,69.84819647598064
2024-01-30,ananas,3,56.25,52.5,52.5,175.0,0.0,52.5,52.5,52.5,175.0,0.0,0.0,0.0,0.0,60.0,0.7571428571428571,0.3,0.0,-9.285714285714286,30.44797932074945,2024,5,1,0.5680647467311558,0.8229838658936564,70.03035243772374
2024-02-06,ananas,3,60.0,56.25,52.5,175.0,0.0,52.5,53.4375,53.25,175.0,1.875,7.14285714285714,0.0,1.875,60.0,6.685714285714285,0.5,0.0,-5.571428571428571,30.63202734168908,2024,6,2,0.6631226582407952,0.7485107481711011,70.45366288588488
2024-02-13,ananas,3,60.0,60.0,52.5,175.0,0.0,52.5,55.3125,54.375,54.375,3.590351654086268,6.666666666666665,0.9375,3.590351654086268,60.0,5.214285714285714,6.8,0.0,-6.328571428571428,30.498224101521952,2024,7,2,0.7485107481711011,0.6631226582407953,70.14591543350049
2024-02-20,ananas,3,60.0,60.0,52.5,175.0,0.0,52.5,57.1875,55.17857142857143,55.17857142857143,3.590351654086268,0.0,2.0089285714285694,3.590351654086268,60.0,5.771428571428571,2.3,0.0,-5.971428571428571,30.693155099126585,2024,8,2,0.8229838658936564,0.5680647467311559,70.59425672799114
2024-02-27,ananas,3,60.0,60.0,56.25,52.5,0.0,52.5,59.0625,55.78125,55.78125,1.875,0.0,3.28125,1.875,60.0,8.928571428571429,1.2,0.0,-3.9285714285714284,30.8063673385228,2024,9,2,0.8854560256532099,0.4647231720437686,70.85464487860244
2024-03-05,ananas,3,60.0,60.0,60.0,52.5,0.0,52.5,60.0,56.71875,56.25,0.0,0.0,3.75,0.0,60.0,5.614285714285714,7.3,0.0,-6.6,30.845370146548813,2024,10,3,0.9350162426854148,0.35460488704253557,70.94435133706226
2024-03-12,ananas,3,60.0,60.0,60.0,52.5,0.0,52.5,60.0,57.65625,56.625,0.0,0.0,3.375,0.0,60.0,7.642857142857143,3.5,0.0,-5.071428571428571,31.030152029410214,2024,11,3,0.970941817426052,0.23931566428755804,71.36934966764349
2024-03-19,ananas,3,60.0,60.0,60.0,52.5,0.0,52.5,60.0,58.59375,56.93181818181818,0.0,0.0,3.06818181818182,0.0,60.0,5.371428571428572,4.4,0.0,-7.242857142857143,31.348379516166467,2024,12,3,0.992708874098054,0.120536680255323,72.10127288718287
2024-03-26,ananas,3,60.0,60.0,60.0,56.25,52.5,52.5,60.0,59.53125,57.1875,0.0,0.0,2.8125,0.0,60.0,14.071428571428571,3.2,0.0,-3.400000000000001,31.27908785687274,2024,13,3,1.0,-1.6081226496766366e-16,71.94190207080729
2024-04-02,ananas,3,60.0,60.0,60.0,60.0,52.5,52.5,60.0,60.0,57.8125,0.0,0.0,2.1875,0.0,60.0,14.571428571428571,2.8,0.0,-3.8714285714285714,31.373624676986484,2024,14,4,0.992708874098054,-0.12053668025532288,72.15933675706891
2024-04-09,ananas,3,60.0,60.0,60.0,60.0,52.5,52.5,60.0,60.0,58.4375,0.0,0.0,1.5625,0.0,63.75,13.185714285714285,10.5,0.0,-6.200000000000001,31.388309018836274,2024,15,4,0.9709418174260521,-0.2393156642875575,72.19311074332343
2024-04-16,ananas,3,63.75,60.0,60.0,60.0,52.5,52.5,60.0,60.0,59.0625,0.0,0.0,0.9375,0.0,67.5,16.314285714285713,0.7,0.0,-2.3714285714285706,31.676634765116223,2024,16,4,0.9350162426854148,-0.35460488704253545,72.8562599597673
2024-04-23,ananas,3,67.5,63.75,60.0,60.0,56.25,52.5,60.9375,60.46875,60.0,1.875,6.25,0.9375,1.875,67.5,20.442857142857143,9.0,0.0,-0.6857142857142858,31.897422122602826,2024,17,4,0.8854560256532099,-0.4647231720437685,73.36407088198649
2024-04-30,ananas,3,67.5,67.5,60.0,60.0,60.0,52.5,62.8125,61.40625,60.9375,3.590351654086268,5.882352941176472,1.875,3.590351654086268,65.0,13.799999999999999,43.5,0.0,-7.228571428571429,31.803828596499788,2024,18,4,0.8229838658936565,-0.5680647467311557,73.14880577194951
2024-05-07,ananas,3,65.0,67.5,60.0,60.0,60.0,52.5,64.6875,62.34375,61.5625,3.590351654086268,0.0,3.125,3.590351654086268,62.5,14.228571428571428,14.4,0.0,-5.1,31.7923120553535,2024,19,5,0.7485107481711013,-0.663122658240795,73.12231772731305
2024-05-14,ananas,3,62.5,65.0,63.75,60.0,60.0,52.5,65.9375,62.96875,61.979166666666664,1.875,-3.703703703703709,3.9583333333333357,1.875,62.5,16.52857142857143,3.3000000000000003,0.0,-4.542857142857143,31.72116188767509,2024,20,5,0.6631226582407952,-0.7485107481711012,72.9586723416527
2024-05-21,ananas,3,62.5,62.5,67.5,60.0,60.0,52.5,65.625,63.28125,62.1875,2.3935677693908457,-3.8461538461538436,3.4375,2.3935677693908457,62.5,18.17142857142857,3.9,0.0,-5.271428571428572,32.02985395099308,2024,21,5,0.5680647467311558,-0.8229838658936564,73.66866408728407
2024-05-28,ananas,3,62.5,62.5,67.5,60.0,60.0,52.5,64.375,63.59375,62.395833333333336,2.3935677693908457,0.0,1.9791666666666643,2.3935677693908457,62.5,18.62857142857143,12.2,0.0,-4.500000000000001,32.09305039466277,2024,22,5,0.46472317204376906,-0.8854560256532096,73.81401590772435
2024-06-04,ananas,3,62.5,62.5,65.0,60.0,60.0,52.5,63.125,63.90625,62.604166666666664,1.2500000000000018,0.0,0.5208333333333357,1.2500000000000018,62.5,23.714285714285715,4.1,0.0,-7.628571428571429,32.16814598154291,2024,23,6,0.35460488704253584,-0.9350162426854147,73.98673575754867
2024-06-11,ananas,3,62.5,62.5,62.5,63.75,60.0,52.5,62.5,64.21875,62.8125,0.0,0.0,-0.3125,0.0,62.5,26.185714285714287,1.5,0.0,-3.4857142857142853,32.38520546213972,2024,24,6,0.23931566428755768,-0.970941817426052,74.48597256292136
2024-06-18,ananas,3,62.5,62.5,62.5,67.5,60.0,52.5,62.5,64.0625,63.020833333333336,0.0,0.0,-0.5208333333333357,0.0,62.5,26.985714285714288,0.0,0.0,-1.8571428571428572,32.4089199934474,2024,25,6,0.12053668025532308,-0.992708874098054,74.54051598492902
2024-06-25,ananas,3,62.5,62.5,62.5,67.5,60.0,52.5,62.5,63.4375,63.229166666666664,0.0,0.0,-0.7291666666666643,0.0,62.5,25.657142857142855,0.7,0.0,-4.685714285714288,32.70404261713403,2024,26,6,-3.216245299353273e-16,-1.0,75.21929801940826
2024-07-02,ananas,3,62.5,62.5,62.5,65.0,60.0,52.5,62.5,62.8125,63.4375,0.0,0.0,-0.9375,0.0,62.5,25.214285714285715,0.2,0.0,-5.1571428571428575,32.53349220048651,2024,27,7,-0.12053668025532283,-0.992708874098054,74.82703206111897
2024-07-09,ananas,3,62.5,62.5,62.5,62.5,63.75,52.5,62.5,62.5,63.645833333333336,0.0,0.0,-1.1458333333333357,0.0,62.5,25.52857142857143,3.8000000000000003,0.0,-5.485714285714286,32.710451504851754,2024,28,7,-0.23931566428755743,-0.9709418174260521,75.23403846115903
2024-07-16,ananas,3,62.5,62.5,62.5,62.5,67.5,56.25,62.5,62.5,63.541666666666664,0.0,0.0,-1.0416666666666643,0.0,62.5,27.285714285714285,2.6,0.0,-5.199999999999998,33.02078111930406,2024,29,7,-0.3546048870425356,-0.9350162426854148,75.94779657439933
2024-07-23,ananas,3,62.5,62.5,62.5,62.5,67.5,60.0,62.5,62.5,63.125,0.0,0.0,-0.625,0.0,62.5,24.928571428571427,2.9,0.0,-6.471428571428571,33.1060085316813,2024,30,7,-0.46472317204376806,-0.8854560256532101,76.14381962286697
2024-07-30,ananas,3,62.5,62.5,62.5,62.5,65.0,60.0,62.5,62.5,62.708333333333336,0.0,0.0,-0.2083333333333357,0.0,62.5,25.82857142857143,0.0,0.0,-5.014285714285713,32.85431275247888,2024,31,7,-0.5680647467311556,-0.8229838658936566,75.56491933070143
2024-08-06,ananas,3,62.5,62.5,62.5,62.5,62.5,60.0,62.5,62.5,62.5,0.0,0.0,0.0,0.0,62.5,26.514285714285712,0.3,0.0,-3.5428571428571423,33.004076631434465,2024,32,8,-0.663122658240795,-0.7485107481711013,75.90937625229927
2024-08-13,ananas,3,62.5,62.5,62.5,62.5,62.5,60.0,62.5,62.5,62.5,0.0,0.0,0.0,0.0,62.5,24.728571428571428,0.0,0.0,-6.7,33.20848286128959,2024,33,8,-0.7485107481711011,-0.6631226582407952,76.37951058096606
2024-08-20,ananas,3,62.5,62.5,62.5,62.5,62.5,60.0,62.5,62.5,62.5,0.0,0.0,0.0,0.0,62.5,25.414285714285715,1.7000000000000002,0.0,-3.9428571428571426,33.37332096773608,2024,34,8,-0.8229838658936564,-0.5680647467311559,76.75863822579298
2024-08-27,ananas,3,62.5,62.5,62.5,62.5,62.5,60.0,62.5,62.5,62.5,0.0,0.0,0.0,0.0,62.5,22.32857142857143,6.0,0.0,-5.228571428571428,33.42944412706945,2024,35,8,-0.8854560256532096,-0.4647231720437691,76.88772149225973
2024-09-03,ananas,3,62.5,62.5,62.5,62.5,62.5,60.0,62.5,62.5,62.5,0.0,0.0,0.0,0.0,62.5,21.842857142857145,4.5,0.0,-5.7,33.428313629565125,2024,36,9,-0.9350162426854147,-0.3546048870425359,76.88512134799979
2024-09-10,ananas,3,62.5,62.5,62.5,62.5,62.5,60.0,62.5,62.5,62.5,0.0,0.0,0.0,0.0,62.5,22.12857142857143,0.8,0.0,-3.6000000000000005,33.842774415981935,2024,37,9,-0.970941817426052,-0.23931566428755774,77.83838115675844
2024-09-17,ananas,3,62.5,62.5,62.5,62.5,62.5,60.0,62.5,62.5,62.5,0.0,0.0,0.0,0.0,62.5,18.385714285714283,10.1,0.0,-5.785714285714285,33.621234098034755,2024,38,9,-0.992708874098054,-0.12053668025532357,77.32883842547993
2024-09-24,ananas,3,62.5,62.5,62.5,62.5,62.5,60.0,62.5,62.5,62.5,0.0,0.0,0.0,0.0,62.5,17.885714285714286,13.9,0.0,-6.3999999999999995,33.860267833155675,2024,39,9,-1.0,-1.8369701987210297e-16,77.87861601625805
2024-10-01,ananas,3,62.5,62.5,62.5,62.5,62.5,63.75,62.5,62.5,62.5,0.0,0.0,0.0,0.0,62.5,16.2,0.4,0.0,-6.371428571428571,34.21651198449736,2024,40,10,-0.992708874098054,0.1205366802553232,78.69797756434392
2024-10-08,ananas,3,62.5,62.5,62.5,62.5,62.5,67.5,62.5,62.5,62.5,0.0,0.0,0.0,0.0,62.5,18.928571428571427,0.1,0.0,-3.942857142857143,34.068601716457756,2024,41,10,-0.9709418174260521,0.23931566428755738,78.35778394785284
2024-10-15,ananas,3,62.5,62.5,62.5,62.5,62.5,67.5,62.5,62.5,62.5,0.0,0.0,0.0,0.0,62.5,10.971428571428572,0.0,0.0,-9.700000000000001,34.21910046075684,2024,42,10,-0.9350162426854148,0.35460488704253557,78.70393105974073
2024-10-22,ananas,3,62.5,62.5,62.5,62.5,62.5,65.0,62.5,62.5,62.5,0.0,0.0,0.0,0.0,62.5,9.042857142857143,0.0,0.0,-10.071428571428571,34.19887251189094,2024,43,10,-0.8854560256532101,0.464723172043768,78.65740677734915
2024-10-29,ananas,3,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,0.0,0.0,0.0,0.0,62.5,9.62857142857143,0.0,0.0,-10.099999999999998,34.33850390653502,2024,44,10,-0.822983865893657,0.5680647467311548,78.97855898503053
2024-11-05,ananas,3,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,0.0,0.0,0.0,0.0,62.5,6.114285714285714,7.1,0.0,-10.542857142857143,34.49577276725186,2024,45,11,-0.7485107481711011,0.6631226582407952,79.34027736467927
2024-11-12,ananas,3,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,0.0,0.0,0.0,0.0,62.5,9.057142857142857,2.8,0.0,-6.057142857142857,34.59798485418395,2024,46,11,-0.6631226582407955,0.7485107481711007,79.57536516462308
2024-11-19,ananas,3,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,0.0,0.0,0.0,0.0,62.5,6.257142857142857,14.8,0.0,-6.985714285714286,34.678214279633394,2024,47,11,-0.5680647467311559,0.8229838658936564,79.7598928431568
2024-11-26,ananas,3,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,0.0,0.0,0.0,0.0,62.5,0.8571428571428571,0.5,0.0,-10.285714285714286,34.677042018838655,2024,48,11,-0.4647231720437684,0.88545602565321,79.7571966433289
2024-12-03,ananas,3,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,0.0,0.0,0.0,0.0,62.5,5.442857142857143,6.5,0.0,-7.514285714285713,34.66356237568849,2024,49,12,-0.35460488704253595,0.9350162426854147,79.72619346408352
2024-12-10,ananas,3,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,0.0,0.0,0.0,0.0,62.5,4.485714285714286,7.0,0.0,-8.071428571428571,34.97146882852665,2024,50,12,-0.2393156642875578,0.970941817426052,80.43437830561129
2024-12-17,ananas,3,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,0.0,0.0,0.0,0.0,73.75,3.1714285714285713,3.4000000000000004,0.0,-7.771428571428571,35.07687235690763,2024,51,12,-0.12053668025532363,0.992708874098054,80.67680642088754
2024-12-24,ananas,3,73.75,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,0.0,0.0,0.0,0.0,85.0,4.071428571428571,27.3,0.0,-6.485714285714287,35.03416625927046,2024,52,12,6.432490598706546e-16,1.0,80.57858239632205
2024-12-31,ananas,3,85.0,73.75,62.5,62.5,62.5,62.5,65.3125,63.90625,63.4375,5.625,17.999999999999993,1.875,5.625,82.5,2.7714285714285714,5.6,0.0,-7.271428571428571,35.56098923593883,2025,1,12,0.12053668025532305,0.992708874098054,81.79027524265929
2025-01-07,ananas,3,82.5,85.0,62.5,62.5,62.5,62.5,70.9375,66.71875,65.3125,10.771054962258804,15.254237288135597,5.625,10.771054962258804,72.5,4.6000000000000005,0.1,0.0,-7.285714285714286,35.32572605670832,2025,2,1,0.23931566428755774,0.970941817426052,81.24916993042913
2025-01-14,ananas,3,72.5,82.5,62.5,62.5,62.5,62.5,75.9375,69.21875,66.97916666666667,10.174262872562316,-2.941176470588236,8.958333333333329,10.174262872562316,72.5,3.6571428571428575,7.3,0.0,-8.414285714285715,35.357277332838976,2025,3,1,0.3546048870425356,0.9350162426854148,81.32173786552964
2025-01-21,ananas,3,72.5,72.5,73.75,62.5,62.5,62.5,78.4375,70.46875,67.8125,6.239574638279973,-12.121212121212121,10.625,6.239574638279973,72.5,3.4142857142857146,10.6,0.0,-8.357142857142858,35.2588941922343,2025,4,1,0.4647231720437685,0.8854560256532099,81.09545664213888
2025-01-28,ananas,3,72.5,72.5,85.0,62.5,62.5,62.5,78.125,71.71875,68.64583333333333,6.5748890991914575,0.0,9.479166666666671,6.5748890991914575,72.5,3.857142857142857,0.0,0.0,-7.1571428571428575,35.600828711724105,2025,5,1,0.5680647467311558,0.8229838658936564,81.88190603696543
2025-02-04,ananas,3,72.5,72.5,82.5,62.5,62.5,62.5,75.0,72.96875,69.47916666666667,4.999999999999997,0.0,5.520833333333329,4.999999999999997,72.5,-0.6571428571428571,8.600000000000001,0.0,-8.957142857142857,35.7777239117028,2025,6,2,0.6631226582407952,0.7485107481711011,82.28876499691644
2025-02-11,ananas,3,72.5,72.5,72.5,62.5,62.5,62.5,72.5,74.21875,70.3125,0.0,0.0,2.1875,0.0,75.0,1.1857142857142855,0.7,0.0,-7.3,35.714853631553375,2025,7,2,0.7485107481711011,0.6631226582407953,82.14416335257276
2025-02-18,ananas,3,75.0,72.5,72.5,73.75,62.5,62.5,72.5,75.46875,71.14583333333333,0.0,0.0,1.3541666666666714,0.0,76.25,-2.357142857142857,5.7,1.0,-9.085714285714285,35.880543977253566,2025,8,2,0.8229838658936564,0.5680647467311559,82.52525114768319
2025-02-25,ananas,3,76.25,75.0,72.5,85.0,62.5,62.5,73.125,75.625,72.1875,1.2499999999999887,3.4482758620689724,0.9375,1.2499999999999887,77.5,2.3857142857142857,16.9,1.0,-7.542857142857143,36.139891993467025,2025,9,2,0.8854560256532099,0.4647231720437686,83.12175158497415
2025-03-04,ananas,3,77.5,76.25,72.5,82.5,62.5,62.5,74.0625,74.53125,73.33333333333333,1.8749999999999938,1.6666666666666607,0.7291666666666714,1.8749999999999938,77.5,7.571428571428571,0.2,0.0,-6.957142857142857,36.021758002819105,2025,10,3,0.9350162426854148,0.35460488704253557,82.85004340648393
2025-03-11,ananas,3,77.5,77.5,72.5,72.5,62.5,62.5,75.3125,73.90625,74.58333333333333,2.134781409574912,1.6393442622950838,0.7291666666666714,2.134781409574912,77.5,14.185714285714285,0.0,0.0,-2.6,36.13906146247662,2025,11,3,0.970941817426052,0.23931566428755804,83.11984136369621
2025-03-18,ananas,3,77.5,77.5,75.0,72.5,73.75,62.5,76.5625,74.53125,75.83333333333333,1.1967838846954153,0.0,0.7291666666666714,1.1967838846954153,77.5,3.842857142857143,13.099999999999998,0.0,-8.528571428571428,36.259409109712,2025,12,3,0.992708874098054,0.120536680255323,83.3966409523376
2025-03-25,ananas,3,77.5,77.5,76.25,72.5,85.0,62.5,77.1875,75.15625,76.14583333333333,0.6249999999999881,0.0,1.0416666666666714,0.6249999999999881,77.5,14.471428571428572,1.7999999999999998,0.0,-1.7,36.19385105806293,2025,13,3,1.0,-1.6081226496766366e-16,83.24585743354474
2025-04-01,ananas,3,77.5,77.5,77.5,72.5,82.5,62.5,77.5,75.78125,75.52083333333333,0.0,0.0,1.9791666666666714,0.0,77.5,9.4,10.799999999999999,0.0,-4.1,36.4036651445443,2025,14,4,0.992708874098054,-0.12053668025532288,83.72842983245188
2025-04-08,ananas,3,77.5,77.5,77.5,72.5,72.5,62.5,77.5,76.40625,75.10416666666667,0.0,0.0,2.3958333333333286,0.0,95.0,4.557142857142857,16.6,0.0,-8.557142857142857,36.60816643079088,2025,15,4,0.9709418174260521,-0.2393156642875575,84.19878279081902
2025-04-15,ananas,3,95.0,77.5,77.5,75.0,72.5,62.5,77.5,77.03125,75.52083333333333,0.0,0.0,1.9791666666666714,0.0,95.0,14.042857142857143,0.30000000000000004,0.0,-2.1,36.594486840120105,2025,16,4,0.9350162426854148,-0.35460488704253545,84.16731973227624
2025-04-22,ananas,3,95.0,95.0,77.5,76.25,72.5,62.5,81.875,79.53125,77.39583333333333,8.75,22.580645161290324,4.479166666666671,8.75,110.0,14.828571428571427,10.5,0.0,-2.4571428571428577,36.65258487432056,2025,17,4,0.8854560256532099,-0.4647231720437685,84.30094521093729
2025-04-29,ananas,3,110.0,95.0,77.5,77.5,72.5,62.5,86.25,81.875,79.27083333333333,10.103629710818451,0.0,6.979166666666671,10.103629710818451,130.0,12.071428571428571,6.699999999999999,0.0,-4.642857142857143,36.921937749818255,2025,18,4,0.8229838658936565,-0.5680647467311557,84.92045682458198
2025-05-06,ananas,3,130.0,110.0,77.5,77.5,72.5,62.5,94.375,85.9375,82.39583333333333,13.28768226591831,15.789473684210531,11.979166666666671,13.28768226591831,110.0,18.914285714285715,5.0,0.0,-1.0571428571428574,36.87922441851832,2025,19,5,0.7485107481711013,-0.663122658240795,84.82221616259213
2025-05-13,ananas,3,110.0,130.0,95.0,77.5,75.0,62.5,107.5,92.5,87.1875,16.583123951776997,18.181818181818187,20.3125,16.583123951776997,110.0,17.185714285714287,2.0,0.0,-3.1714285714285717,36.88865236713554,2025,20,5,0.6631226582407952,-0.7485107481711012,84.84390044441174
2025-05-20,ananas,3,110.0,110.0,95.0,77.5,76.25,62.5,111.25,96.5625,90.10416666666667,14.361406616345072,-15.384615384615385,21.14583333333333,14.361406616345072,93.75,22.25714285714286,0.0,0.0,-2.6,37.40565829933671,2025,21,5,0.5680647467311558,-0.8229838658936564,86.03301408847442
2025-05-27,ananas,3,93.75,110.0,110.0,77.5,77.5,62.5,115.0,100.625,92.91666666666667,9.999999999999996,0.0,22.08333333333333,9.999999999999996,90.0,16.02857142857143,33.199999999999996,0.0,-4.957142857142857,37.32611576079869,2025,22,5,0.46472317204376906,-0.8854560256532096,85.85006624983698
2025-06-03,ananas,3,90.0,93.75,130.0,77.5,77.5,62.5,110.9375,102.65625,94.27083333333333,14.838540752603222,-14.77272727272727,16.66666666666667,14.838540752603222,86.25,21.82857142857143,0.2,0.0,-4.514285714285714,37.33816500889615,2025,23,6,0.35460488704253584,-0.9350162426854147,85.87777952046113
2025-06-10,ananas,3,86.25,90.0,110.0,95.0,77.5,73.75,100.9375,104.21875,95.3125,10.575866788747543,-4.0000000000000036,5.625,10.575866788747543,82.5,23.985714285714288,3.7,0.0,-3.657142857142857,37.45280131629645,2025,24,6,0.23931566428755768,-0.970941817426052,86.14144302748183
2025-06-17,ananas,3,82.5,86.25,110.0,95.0,77.5,85.0,95.0,103.125,96.04166666666667,10.458250331675941,-4.1666666666666625,-1.0416666666666714,10.458250331675941,75.0,22.428571428571427,0.5,0.0,-6.785714285714286,37.70441388807064,2025,25,6,0.12053668025532308,-0.992708874098054,86.72015194256247
2025-06-24,ananas,3,75.0,82.5,93.75,110.0,77.5,82.5,88.125,101.5625,96.45833333333333,4.8412291827592675,-4.347826086956519,-8.333333333333329,4.8412291827592675,75.0,24.2,0.4,0.0,-7.2285714285714295,37.80018725497922,2025,26,6,-3.216245299353273e-16,-1.0,86.9404306864522
2025-07-01,ananas,3,75.0,75.0,90.0,130.0,77.5,72.5,83.4375,97.1875,96.25,6.404344228724746,-9.090909090909093,-12.8125,6.404344228724746,75.0,22.8,0.0,0.0,-8.085714285714287,37.68097401261777,2025,27,7,-0.12053668025532283,-0.992708874098054,86.66624022902086
2025-07-08,ananas,3,75.0,75.0,86.25,110.0,95.0,72.5,79.6875,90.3125,96.04166666666667,5.6249999999999964,0.0,-16.35416666666667,5.6249999999999964,75.0,29.74285714285714,0.0,0.0,1.971428571428571,37.94086634555855,2025,28,7,-0.23931566428755743,-0.9709418174260521,87.26399259478465
2025-07-15,ananas,3,75.0,75.0,82.5,110.0,95.0,72.5,76.875,85.9375,94.375,3.749999999999995,0.0,-17.5,3.749999999999995,75.0,26.842857142857145,0.5,0.0,-2.185714285714286,38.14438434028764,2025,29,7,-0.3546048870425356,-0.9350162426854148,87.73208398266156
2025-07-22,ananas,3,75.0,75.0,75.0,93.75,110.0,72.5,75.0,81.5625,92.70833333333333,0.0,0.0,-17.70833333333333,0.0,75.0,28.542857142857144,0.0,0.0,-4.82857142857143,38.202628501933255,2025,30,7,-0.46472317204376806,-0.8854560256532101,87.86604555444647
2025-07-29,ananas,3,75.0,75.0,75.0,90.0,130.0,72.5,75.0,79.21875,89.79166666666667,0.0,0.0,-14.791666666666671,0.0,75.0,28.599999999999998,4.7,0.0,0.014285714285713982,38.13706034330728,2025,31,7,-0.5680647467311556,-0.8229838658936566,87.71523878960674
2025-08-05,ananas,3,75.0,75.0,75.0,86.25,110.0,75.0,75.0,77.34375,85.20833333333333,0.0,0.0,-10.208333333333329,0.0,105.0,27.9,0.0,0.0,-3.957142857142857,38.22353351724058,2025,32,8,-0.663122658240795,-0.7485107481711013,87.91412708965333
2025-08-12,ananas,3,105.0,75.0,75.0,82.5,110.0,76.25,75.0,75.9375,82.29166666666667,0.0,0.0,-7.291666666666671,0.0,105.0,27.099999999999998,0.0,0.0,-3.3285714285714287,38.34164801285736,2025,33,8,-0.7485107481711011,-0.6631226582407952,88.18579042957192
2025-08-19,ananas,3,105.0,105.0,75.0,75.0,93.75,77.5,82.5,78.75,81.875,14.999999999999998,39.99999999999999,0.625,14.999999999999998,105.0,25.714285714285715,0.0,0.0,-3.9714285714285706,38.44063686223293,2025,34,8,-0.8229838658936564,-0.5680647467311559,88.41346478313572
2025-08-26,ananas,3,105.0,105.0,75.0,75.0,90.0,77.5,90.0,82.5,82.8125,17.32050807568877,0.0,7.1875,17.32050807568877,105.0,24.37142857142857,0.0,0.0,-4.142857142857143,38.552556328262675,2025,35,8,-0.8854560256532096,-0.4647231720437691,88.67087955500415
2025-09-02,ananas,3,105.0,105.0,75.0,75.0,86.25,77.5,97.5,86.25,84.0625,14.999999999999998,0.0,13.4375,14.999999999999998,105.0,23.0,3.6,0.0,-4.342857142857143,38.72175437479434,2025,36,9,-0.9350162426854147,-0.3546048870425359,89.06003506202697
